district,year,plan,winner,winner_plan,dem_share
18,1986,MO2,D,D,0.669
19,1986,MO2,D,D,
20,1986,MO2,D,D,0.682
21,1986,MO2,D,D,
22,1986,MO2,D,D,0.640
23,1986,MO2,R,X,
24,1986,MO2,D,D,0.633
25,1986,MO2,D,D,
26,1986,MO2,R,R,0.241
27,1986,MO2,D,D,
28,1986,MO2,R,X,0.427
29,1986,MO2,R,R,
30,1986,MO2,R,R,0.355
31,1986,MO2,D,D,
32,1986,MO2,R,R,0.369
33,1986,MO2,R,R,
34,1986,MO2,D,D,0.699
1,1988,MO2,R,R,0.497
2,1988,MO2,R,R,
3,1988,MO2,D,D,0.656
4,1988,MO2,D,D,
5,1988,MO2,D,D,0.924
6,1988,MO2,R,R,
7,1988,MO2,R,R,0.422
8,1988,MO2,R,R,
9,1988,MO2,D,D,0.832
10,1988,MO2,D,D,
11,1988,MO2,D,D,0.714
12,1988,MO2,D,D,
13,1988,MO2,D,D,0.741
14,1988,MO2,D,D,
15,1988,MO2,R,R,0.352
16,1988,MO2,D,D,
17,1988,MO2,D,D,0.623
18,1988,MO2,D,D,
19,1988,MO2,D,D,0.715
20,1988,MO2,D,D,
21,1988,MO2,D,D,0.654
22,1988,MO2,D,D,
23,1988,MO2,D,X,0.574
24,1988,MO2,D,D,
25,1988,MO2,D,D,0.646
26,1988,MO2,R,R,
27,1988,MO2,D,D,0.644
28,1988,MO2,R,X,
29,1988,MO2,R,R,0.398
30,1988,MO2,R,R,
31,1988,MO2,D,D,0.650
32,1988,MO2,R,R,
33,1988,MO2,R,R,0.382
34,1988,MO2,D,D,
1,1990,MO2,R,R,
2,1990,MO2,R,R,0.398
3,1990,MO2,D,D,
4,1990,MO2,D,D,0.753
5,1990,MO2,D,D,
6,1990,MO2,R,R,0.436
7,1990,MO2,R,R,
8,1990,MO2,R,R,0.463
9,1990,MO2,D,D,
10,1990,MO2,D,D,0.623
11,1990,MO2,D,D,
12,1990,MO2,D,D,0.655
13,1990,MO2,D,D,
14,1990,MO2,D,D,0.638
15,1990,MO2,R,R,
16,1990,MO2,D,D,0.632
17,1990,MO2,D,D,
18,1990,MO2,D,D,0.661
19,1990,MO2,D,D,
20,1990,MO2,D,D,0.741
21,1990,MO2,D,D,
22,1990,MO2,D,D,0.624
23,1990,MO2,D,X,
24,1990,MO2,D,D,0.622
25,1990,MO2,D,D,
26,1990,MO2,R,R,0.298
27,1990,MO2,D,D,
28,1990,MO2,D,X,0.508
29,1990,MO2,R,R,
30,1990,MO2,R,R,0.381
31,1990,MO2,D,D,
32,1990,MO2,R,R,0.429
33,1990,MO2,R,R,
34,1990,MO2,D,D,0.601
1,1992,MO3,R,R,0.323
2,1992,MO3,,D,
3,1992,MO3,D,D,0.649
4,1992,MO3,,D,
5,1992,MO3,D,D,0.793
6,1992,MO3,,R,
7,1992,MO3,R,R,0.390
8,1992,MO3,,R,
9,1992,MO3,D,D,0.810
10,1992,MO3,,D,
11,1992,MO3,D,D,0.617
12,1992,MO3,,R,
13,1992,MO3,D,D,0.862
14,1992,MO3,,D,
15,1992,MO3,R,R,0.435
16,1992,MO3,,X,
17,1992,MO3,D,D,0.545
18,1992,MO3,,D,
19,1992,MO3,D,D,0.690
20,1992,MO3,,D,
21,1992,MO3,D,D,0.608
22,1992,MO3,,D,
23,1992,MO3,R,R,0.436
24,1992,MO3,,R,
25,1992,MO3,D,X,0.496
26,1992,MO3,,R,
27,1992,MO3,R,R,0.446
28,1992,MO3,,R,
29,1992,MO3,R,R,0.384
30,1992,MO3,,R,
31,1992,MO3,D,D,0.594
32,1992,MO3,,R,
33,1992,MO3,R,R,0.384
34,1992,MO3,,D,
1,1994,MO3,R,R,
2,1994,MO3,D,D,0.517
3,1994,MO3,D,D,
4,1994,MO3,D,D,0.690
5,1994,MO3,D,D,
6,1994,MO3,R,R,0.319
7,1994,MO3,R,R,
8,1994,MO3,R,R,0.434
9,1994,MO3,D,D,
10,1994,MO3,D,D,0.588
11,1994,MO3,D,D,
12,1994,MO3,R,R,0.394
13,1994,MO3,D,D,
14,1994,MO3,D,D,0.590
15,1994,MO3,R,R,
16,1994,MO3,D,X,0.554
17,1994,MO3,D,D,
18,1994,MO3,D,D,0.681
19,1994,MO3,D,D,
20,1994,MO3,D,D,0.713
21,1994,MO3,D,D,
22,1994,MO3,D,D,0.538
23,1994,MO3,R,R,
24,1994,MO3,R,R,0.468
25,1994,MO3,D,X,
26,1994,MO3,R,R,0.447
27,1994,MO3,R,R,
28,1994,MO3,R,R,0.434
29,1994,MO3,R,R,
30,1994,MO3,R,R,0.493
31,1994,MO3,D,D,
32,1994,MO3,R,R,0.355
33,1994,MO3,R,R,
34,1994,MO3,D,D,0.569
1,1996,MO3,R,R,0.440
2,1996,MO3,D,D,
3,1996,MO3,D,D,0.673
4,1996,MO3,D,D,
5,1996,MO3,D,D,0.868
6,1996,MO3,R,R,
7,1996,MO3,R,R,0.390
8,1996,MO3,R,R,
9,1996,MO3,D,D,0.829
10,1996,MO3,D,D,
11,1996,MO3,D,D,0.699
12,1996,MO3,R,R,
13,1996,MO3,D,D,0.892
14,1996,MO3,D,D,
15,1996,MO3,R,R,0.413
16,1996,MO3,D,X,
17,1996,MO3,D,D,0.631
18,1996,MO3,D,D,
19,1996,MO3,D,D,0.648
20,1996,MO3,D,D,
21,1996,MO3,D,D,0.551
22,1996,MO3,D,D,
23,1996,MO3,R,R,0.354
24,1996,MO3,R,R,
25,1996,MO3,D,X,0.539
26,1996,MO3,R,R,
27,1996,MO3,R,R,0.363
28,1996,MO3,R,R,
29,1996,MO3,R,R,0.398
30,1996,MO3,R,R,
31,1996,MO3,D,D,0.614
32,1996,MO3,R,R,
33,1996,MO3,R,R,0.325
34,1996,MO3,D,D,
1,1998,MO3,R,R,
2,1998,MO3,D,D,0.670
3,1998,MO3,D,D,
4,1998,MO3,D,D,0.821
5,1998,MO3,D,D,
6,1998,MO3,R,R,0.360
7,1998,MO3,R,R,
8,1998,MO3,R,R,0.426
9,1998,MO3,D,D,
10,1998,MO3,D,D,0.604
11,1998,MO3,D,D,
12,1998,MO3,R,R,0.373
13,1998,MO3,D,D,
14,1998,MO3,D,D,0.678
15,1998,MO3,R,R,
16,1998,MO3,R,X,0.420
17,1998,MO3,D,D,
18,1998,MO3,D,D,0.728
19,1998,MO3,D,D,
20,1998,MO3,D,D,0.679
21,1998,MO3,D,D,
22,1998,MO3,D,D,0.570
23,1998,MO3,R,R,
24,1998,MO3,R,R,0.442
25,1998,MO3,D,X,
26,1998,MO3,R,R,0.352
27,1998,MO3,R,R,
28,1998,MO3,R,R,0.362
29,1998,MO3,R,R,
30,1998,MO3,R,R,0.313
31,1998,MO3,D,D,
32,1998,MO3,R,R,0.310
33,1998,MO3,R,R,
34,1998,MO3,D,D,0.541
1,2000,MO3,R,R,0.365
2,2000,MO3,D,D,
3,2000,MO3,D,D,0.679
4,2000,MO3,D,D,
5,2000,MO3,D,D,0.908
6,2000,MO3,R,R,
7,2000,MO3,R,R,0.444
8,2000,MO3,R,R,
9,2000,MO3,D,D,0.800
10,2000,MO3,D,D,
11,2000,MO3,D,D,0.733
12,2000,MO3,R,R,
13,2000,MO3,D,D,0.883
14,2000,MO3,D,D,
15,2000,MO3,R,R,0.406
16,2000,MO3,R,X,
17,2000,MO3,D,D,0.617
18,2000,MO3,D,D,
19,2000,MO3,D,D,0.587
20,2000,MO3,D,D,
21,2000,MO3,D,D,0.572
22,2000,MO3,D,D,
23,2000,MO3,R,R,0.457
24,2000,MO3,R,R,
25,2000,MO3,R,X,0.468
26,2000,MO3,R,R,
27,2000,MO3,R,R,0.334
28,2000,MO3,R,R,
29,2000,MO3,R,R,0.338
30,2000,MO3,R,R,
31,2000,MO3,D,D,0.522
32,2000,MO3,R,R,
33,2000,MO3,R,R,0.379
34,2000,MO3,D,D,
1,2002,MO4,,X,
2,2002,MO4,R,R,0.410
3,2002,MO4,,R,
4,2002,MO4,D,D,0.686
5,2002,MO4,,D,
6,2002,MO4,R,R,0.413
7,2002,MO4,,R,
8,2002,MO4,R,R,0.390
9,2002,MO4,,D,
10,2002,MO4,D,D,0.628
11,2002,MO4,,D,
12,2002,MO4,R,R,0.413
13,2002,MO4,,D,
14,2002,MO4,D,D,0.670
15,2002,MO4,,R,
16,2002,MO4,R,X,0.289
17,2002,MO4,,R,
18,2002,MO4,R,X,0.445
19,2002,MO4,,X,
20,2002,MO4,R,R,0.431
21,2002,MO4,,R,
22,2002,MO4,D,D,0.600
23,2002,MO4,,R,
24,2002,MO4,D,X,0.525
25,2002,MO4,,R,
26,2002,MO4,R,R,0.299
27,2002,MO4,,R,
28,2002,MO4,R,R,0.333
29,2002,MO4,,R,
30,2002,MO4,R,R,0.485
31,2002,MO4,,R,
32,2002,MO4,R,R,0.378
33,2002,MO4,,R,
34,2002,MO4,R,R,0.455
1,2004,MO4,D,X,0.503
2,2004,MO4,R,R,
3,2004,MO4,R,R,0.490
4,2004,MO4,D,D,
5,2004,MO4,D,D,0.786
6,2004,MO4,R,R,
7,2004,MO4,R,R,0.392
8,2004,MO4,R,R,
9,2004,MO4,D,D,0.783
10,2004,MO4,D,D,
11,2004,MO4,D,D,0.635
12,2004,MO4,R,R,
13,2004,MO4,D,D,0.810
14,2004,MO4,D,D,
15,2004,MO4,R,R,0.472
16,2004,MO4,R,X,
17,2004,MO4,R,R,0.472
18,2004,MO4,R,X,
19,2004,MO4,D,X,0.525
20,2004,MO4,R,R,
21,2004,MO4,R,R,0.480
22,2004,MO4,D,D,
23,2004,MO4,R,R,0.420
24,2004,MO4,D,X,
25,2004,MO4,R,R,0.428
26,2004,MO4,R,R,
27,2004,MO4,R,R,0.326
28,2004,MO4,R,R,
29,2004,MO4,R,R,0.306
30,2004,MO4,R,R,
31,2004,MO4,R,R,0.362
32,2004,MO4,R,R,
33,2004,MO4,R,R,0.352
34,2004,MO4,R,R,
1,2006,MO4,D,X,
2,2006,MO4,R,R,0.457
3,2006,MO4,R,R,
4,2006,MO4,D,D,0.744
5,2006,MO4,D,D,
6,2006,MO4,R,R,0.321
7,2006,MO4,R,R,
8,2006,MO4,R,R,0.415
9,2006,MO4,D,D,
10,2006,MO4,D,D,0.721
11,2006,MO4,D,D,
12,2006,MO4,R,R,0.408
13,2006,MO4,D,D,
14,2006,MO4,D,D,0.782
15,2006,MO4,R,R,
16,2006,MO4,D,X,0.524
17,2006,MO4,R,R,
18,2006,MO4,D,X,0.517
19,2006,MO4,D,X,
20,2006,MO4,R,R,0.355
21,2006,MO4,R,R,
22,2006,MO4,D,D,0.605
23,2006,MO4,R,R,
24,2006,MO4,D,X,0.606
25,2006,MO4,R,R,
26,2006,MO4,R,R,0.366
27,2006,MO4,R,R,
28,2006,MO4,R,R,0.360
29,2006,MO4,R,R,
30,2006,MO4,R,R,0.425
31,2006,MO4,R,R,
32,2006,MO4,R,R,0.339
33,2006,MO4,R,R,
34,2006,MO4,R,R,0.405
1,2008,MO4,R,X,0.500
2,2008,MO4,R,R,
3,2008,MO4,R,R,0.413
4,2008,MO4,D,D,
5,2008,MO4,D,D,0.742
6,2008,MO4,R,R,
7,2008,MO4,R,R,0.386
8,2008,MO4,R,R,
9,2008,MO4,D,D,0.783
10,2008,MO4,D,D,
11,2008,MO4,D,D,0.606
12,2008,MO4,R,R,
13,2008,MO4,D,D,0.754
14,2008,MO4,D,D,
15,2008,MO4,R,R,0.453
16,2008,MO4,D,X,
17,2008,MO4,R,R,0.469
18,2008,MO4,D,X,
19,2008,MO4,R,X,0.491
20,2008,MO4,R,R,
21,2008,MO4,R,R,0.360
22,2008,MO4,D,D,
23,2008,MO4,R,R,0.398
24,2008,MO4,D,X,
25,2008,MO4,R,R,0.347
26,2008,MO4,R,R,
27,2008,MO4,R,R,0.358
28,2008,MO4,R,R,
29,2008,MO4,R,R,0.355
30,2008,MO4,R,R,
31,2008,MO4,R,R,0.428
32,2008,MO4,R,R,
33,2008,MO4,R,R,0.327
34,2008,MO4,R,R,
1,2010,MO4,R,X,
2,2010,MO4,R,R,0.288
3,2010,MO4,R,R,
4,2010,MO4,D,D,0.703
5,2010,MO4,D,D,
6,2010,MO4,R,R,0.298
7,2010,MO4,R,R,
8,2010,MO4,R,R,0.355
9,2010,MO4,D,D,
10,2010,MO4,D,D,0.656
11,2010,MO4,D,D,
12,2010,MO4,R,R,0.292
13,2010,MO4,D,D,
14,2010,MO4,D,D,0.702
15,2010,MO4,R,R,
16,2010,MO4,R,X,0.417
17,2010,MO4,R,R,
18,2010,MO4,R,X,0.417
19,2010,MO4,R,X,
20,2010,MO4,R,R,0.221
21,2010,MO4,R,R,
22,2010,MO4,D,D,0.526
23,2010,MO4,R,R,
24,2010,MO4,R,X,0.499
25,2010,MO4,R,R,
26,2010,MO4,R,R,0.312
27,2010,MO4,R,R,
28,2010,MO4,R,R,0.314
29,2010,MO4,R,R,
30,2010,MO4,R,R,0.351
31,2010,MO4,R,R,
32,2010,MO4,R,R,0.281
33,2010,MO4,R,R,
34,2010,MO4,R,R,0.425
1,2012,MO5,D,D,0.509
2,2012,MO5,,R,
3,2012,MO5,R,R,0.462
4,2012,MO5,,D,
5,2012,MO5,D,D,0.766
6,2012,MO5,,R,
7,2012,MO5,D,D,0.654
8,2012,MO5,,R,
9,2012,MO5,D,D,0.736
10,2012,MO5,,R,
11,2012,MO5,D,D,0.517
12,2012,MO5,,R,
13,2012,MO5,D,D,0.816
14,2012,MO5,,D,
15,2012,MO5,R,R,0.411
16,2012,MO5,,R,
17,2012,MO5,R,X,0.472
18,2012,MO5,,R,
19,2012,MO5,R,R,0.421
20,2012,MO5,,R,
21,2012,MO5,R,R,0.317
22,2012,MO5,,R,
23,2012,MO5,R,R,0.391
24,2012,MO5,,D,
25,2012,MO5,R,R,0.438
26,2012,MO5,,R,
27,2012,MO5,R,R,0.355
28,2012,MO5,,R,
29,2012,MO5,R,R,0.337
30,2012,MO5,,R,
31,2012,MO5,R,R,0.362
32,2012,MO5,,R,
33,2012,MO5,R,R,0.331
34,2012,MO5,,R,
1,2014,MO5,D,D,
2,2014,MO5,R,R,0.400
3,2014,MO5,R,R,
4,2014,MO5,D,D,0.722
5,2014,MO5,D,D,
6,2014,MO5,R,R,0.209
7,2014,MO5,D,D,
8,2014,MO5,R,R,0.380
9,2014,MO5,D,D,
10,2014,MO5,R,R,0.324
11,2014,MO5,D,D,
12,2014,MO5,R,R,0.329
13,2014,MO5,D,D,
14,2014,MO5,D,D,0.771
15,2014,MO5,R,R,
16,2014,MO5,R,R,0.295
17,2014,MO5,R,X,
18,2014,MO5,R,R,0.288
19,2014,MO5,R,R,
20,2014,MO5,R,R,0.262
21,2014,MO5,R,R,
22,2014,MO5,R,R,0.458
23,2014,MO5,R,R,
24,2014,MO5,D,D,0.517
25,2014,MO5,R,R,
26,2014,MO5,R,R,0.271
27,2014,MO5,R,R,
28,2014,MO5,R,R,0.242
29,2014,MO5,R,R,
30,2014,MO5,R,R,0.392
31,2014,MO5,R,R,
32,2014,MO5,R,R,0.248
33,2014,MO5,R,R,
34,2014,MO5,R,R,0.439
1,2016,MO5,D,D,0.531
2,2016,MO5,R,R,
3,2016,MO5,R,R,0.324
4,2016,MO5,D,D,
5,2016,MO5,D,D,0.841
6,2016,MO5,R,R,
7,2016,MO5,D,D,0.699
8,2016,MO5,R,R,
9,2016,MO5,D,D,0.803
10,2016,MO5,R,R,
11,2016,MO5,D,D,0.522
12,2016,MO5,R,R,
13,2016,MO5,D,D,0.786
14,2016,MO5,D,D,
15,2016,MO5,R,R,0.390
16,2016,MO5,R,R,
17,2016,MO5,R,X,0.387
18,2016,MO5,R,R,
19,2016,MO5,R,R,0.488
20,2016,MO5,R,R,
21,2016,MO5,R,R,0.284
22,2016,MO5,R,R,
23,2016,MO5,R,R,0.379
24,2016,MO5,D,D,
25,2016,MO5,R,R,0.306
26,2016,MO5,R,R,
27,2016,MO5,R,R,0.256
28,2016,MO5,R,R,
29,2016,MO5,R,R,0.220
30,2016,MO5,R,R,
31,2016,MO5,R,R,0.279
32,2016,MO5,R,R,
33,2016,MO5,R,R,0.202
34,2016,MO5,R,R,
1,2018,MO5,D,D,
2,2018,MO5,R,R,0.403
3,2018,MO5,R,R,
4,2018,MO5,D,D,0.771
5,2018,MO5,D,D,
6,2018,MO5,R,R,0.251
7,2018,MO5,D,D,
8,2018,MO5,R,R,0.453
9,2018,MO5,D,D,
10,2018,MO5,R,R,0.297
11,2018,MO5,D,D,
12,2018,MO5,R,R,0.275
13,2018,MO5,D,D,
14,2018,MO5,D,D,0.840
15,2018,MO5,R,R,
16,2018,MO5,R,R,0.299
17,2018,MO5,R,X,
18,2018,MO5,R,R,0.297
19,2018,MO5,R,R,
20,2018,MO5,R,R,0.261
21,2018,MO5,R,R,
22,2018,MO5,R,R,0.399
23,2018,MO5,R,R,
24,2018,MO5,D,D,0.621
25,2018,MO5,R,R,
26,2018,MO5,R,R,0.361
27,2018,MO5,R,R,
28,2018,MO5,R,R,0.208
29,2018,MO5,R,R,
30,2018,MO5,R,R,0.467
31,2018,MO5,R,R,
32,2018,MO5,R,R,0.238
33,2018,MO5,R,R,
34,2018,MO5,R,R,0.475
1,2020,MO5,D,D,0.554
2,2020,MO5,R,R,
3,2020,MO5,R,R,0.333
4,2020,MO5,D,D,
5,2020,MO5,D,D,0.871
6,2020,MO5,R,R,
7,2020,MO5,D,D,0.719
8,2020,MO5,R,R,
9,2020,MO5,D,D,0.824
10,2020,MO5,R,R,
11,2020,MO5,D,D,0.529
12,2020,MO5,R,R,
13,2020,MO5,D,D,0.799
14,2020,MO5,D,D,
15,2020,MO5,R,R,0.460
16,2020,MO5,R,R,
17,2020,MO5,D,X,0.534
18,2020,MO5,R,R,
19,2020,MO5,R,R,0.484
20,2020,MO5,R,R,
21,2020,MO5,R,R,0.299
22,2020,MO5,R,R,
23,2020,MO5,R,R,0.428
24,2020,MO5,D,D,
25,2020,MO5,R,R,0.276
26,2020,MO5,R,R,
27,2020,MO5,R,R,0.231
28,2020,MO5,R,R,
29,2020,MO5,R,R,0.224
30,2020,MO5,R,R,
31,2020,MO5,R,R,0.286
32,2020,MO5,R,R,
33,2020,MO5,R,R,0.162
34,2020,MO5,R,R,
1,1983,MS2,D,D,0.693
2,1983,MS2,D,D,0.772
3,1983,MS2,D,D,0.552
4,1983,MS2,D,D,0.662
5,1983,MS2,D,D,0.631
6,1983,MS2,D,X,0.597
7,1983,MS2,D,D,0.564
8,1983,MS2,D,D,0.711
9,1983,MS2,D,D,0.563
10,1983,MS2,D,D,0.734
11,1983,MS2,R,X,0.406
12,1983,MS2,D,D,0.646
13,1983,MS2,D,D,0.752
14,1983,MS2,D,D,0.896
15,1983,MS2,D,D,0.596
16,1983,MS2,D,D,0.679
17,1983,MS2,D,D,0.636
18,1983,MS2,D,D,0.796
19,1983,MS2,D,X,0.563
20,1983,MS2,D,D,0.873
21,1983,MS2,D,D,0.780
22,1983,MS2,D,D,0.750
23,1983,MS2,D,D,0.683
24,1983,MS2,D,D,0.546
25,1983,MS2,D,X,0.575
26,1983,MS2,D,D,0.667
27,1983,MS2,D,D,0.666
28,1983,MS2,D,D,0.668
29,1983,MS2,D,D,0.665
30,1983,MS2,D,X,0.550
31,1983,MS2,D,D,0.486
32,1983,MS2,D,D,0.578
33,1983,MS2,D,D,0.612
34,1983,MS2,D,D,0.648
35,1983,MS2,D,D,0.491
36,1983,MS2,D,D,0.810
37,1983,MS2,D,D,0.870
38,1983,MS2,D,D,0.689
39,1983,MS2,D,D,0.682
40,1983,MS2,D,D,0.869
41,1983,MS2,D,D,0.673
42,1983,MS2,D,X,0.530
43,1983,MS2,D,D,0.638
44,1983,MS2,D,X,0.562
45,1983,MS2,D,D,0.581
46,1983,MS2,D,D,0.766
47,1983,MS2,D,D,0.614
48,1983,MS2,D,D,0.734
49,1983,MS2,R,R,0.399
50,1983,MS2,D,D,0.635
51,1983,MS2,D,D,0.560
52,1983,MS2,D,D,0.606
1,1987,MS2,D,D,0.688
2,1987,MS2,D,D,0.667
3,1987,MS2,D,D,0.571
4,1987,MS2,D,D,0.666
5,1987,MS2,D,D,0.646
6,1987,MS2,R,X,0.462
7,1987,MS2,D,D,0.620
8,1987,MS2,D,D,0.667
9,1987,MS2,D,D,0.586
10,1987,MS2,D,D,0.622
11,1987,MS2,D,X,0.594
12,1987,MS2,D,D,0.659
13,1987,MS2,D,D,0.697
14,1987,MS2,D,D,0.740
15,1987,MS2,D,D,0.623
16,1987,MS2,D,D,0.623
17,1987,MS2,D,D,0.588
18,1987,MS2,D,D,0.616
19,1987,MS2,R,X,0.376
20,1987,MS2,D,D,0.743
21,1987,MS2,D,D,0.730
22,1987,MS2,D,D,0.621
23,1987,MS2,D,D,0.514
24,1987,MS2,D,D,0.590
25,1987,MS2,R,X,0.398
26,1987,MS2,D,D,0.623
27,1987,MS2,D,D,0.629
28,1987,MS2,D,D,0.546
29,1987,MS2,D,D,0.620
30,1987,MS2,R,X,0.482
31,1987,MS2,D,D,0.525
32,1987,MS2,D,D,0.608
33,1987,MS2,D,D,0.576
34,1987,MS2,D,D,0.608
35,1987,MS2,D,D,0.520
36,1987,MS2,D,D,0.695
37,1987,MS2,D,D,0.762
38,1987,MS2,D,D,0.535
39,1987,MS2,D,D,0.630
40,1987,MS2,D,D,0.902
41,1987,MS2,D,D,0.633
42,1987,MS2,R,X,0.487
43,1987,MS2,D,D,0.597
44,1987,MS2,R,X,0.471
45,1987,MS2,D,D,0.544
46,1987,MS2,D,D,0.633
47,1987,MS2,D,D,0.502
48,1987,MS2,D,D,0.721
49,1987,MS2,R,R,0.368
50,1987,MS2,D,D,0.591
51,1987,MS2,D,D,0.650
52,1987,MS2,D,D,0.504
1,1991,MS3,D,X,0.720
2,1991,MS3,D,D,0.525
3,1991,MS3,D,D,0.653
4,1991,MS3,D,D,0.531
5,1991,MS3,D,D,0.593
6,1991,MS3,R,R,0.401
7,1991,MS3,D,D,0.779
8,1991,MS3,D,D,0.540
9,1991,MS3,R,X,0.485
10,1991,MS3,D,D,0.687
11,1991,MS3,D,D,0.686
12,1991,MS3,D,D,0.735
13,1991,MS3,D,D,0.701
14,1991,MS3,D,X,0.591
15,1991,MS3,D,X,0.558
16,1991,MS3,D,D,0.614
17,1991,MS3,D,X,0.646
18,1991,MS3,D,D,0.570
19,1991,MS3,D,X,0.630
20,1991,MS3,D,X,0.543
21,1991,MS3,D,D,0.613
22,1991,MS3,D,D,0.599
23,1991,MS3,D,X,0.619
24,1991,MS3,D,D,0.667
25,1991,MS3,R,R,0.442
26,1991,MS3,R,X,0.278
27,1991,MS3,D,D,0.773
28,1991,MS3,D,D,0.760
29,1991,MS3,R,R,0.477
30,1991,MS3,R,R,0.253
31,1991,MS3,D,D,0.527
32,1991,MS3,D,D,0.621
33,1991,MS3,D,X,0.377
34,1991,MS3,D,D,0.612
35,1991,MS3,D,D,0.614
36,1991,MS3,D,D,0.811
37,1991,MS3,D,D,0.624
38,1991,MS3,D,D,0.710
39,1991,MS3,D,D,0.602
40,1991,MS3,D,X,0.594
41,1991,MS3,D,D,0.498
42,1991,MS3,R,R,0.408
43,1991,MS3,D,D,0.599
44,1991,MS3,R,R,0.349
45,1991,MS3,D,X,0.617
46,1991,MS3,D,D,0.662
47,1991,MS3,D,D,0.553
48,1991,MS3,D,D,0.652
49,1991,MS3,R,R,0.252
50,1991,MS3,D,D,0.619
51,1991,MS3,D,X,0.516
52,1991,MS3,D,X,0.531
1,1995,MS3,R,X,0.490
2,1995,MS3,D,D,0.595
3,1995,MS3,D,D,0.670
4,1995,MS3,D,D,0.592
5,1995,MS3,D,D,0.595
6,1995,MS3,R,R,0.442
7,1995,MS3,D,D,0.651
8,1995,MS3,D,D,0.543
9,1995,MS3,D,X,0.581
10,1995,MS3,D,D,0.689
11,1995,MS3,D,D,0.716
12,1995,MS3,D,D,0.788
13,1995,MS3,D,D,0.748
14,1995,MS3,R,X,0.414
15,1995,MS3,R,X,0.444
16,1995,MS3,D,D,0.713
17,1995,MS3,R,X,0.411
18,1995,MS3,D,D,0.556
19,1995,MS3,R,X,0.499
20,1995,MS3,R,X,0.366
21,1995,MS3,D,D,0.580
22,1995,MS3,D,D,0.515
23,1995,MS3,D,X,0.614
24,1995,MS3,D,D,0.783
25,1995,MS3,R,R,0.337
26,1995,MS3,D,X,0.655
27,1995,MS3,D,D,0.794
28,1995,MS3,D,D,0.825
29,1995,MS3,R,R,0.361
30,1995,MS3,R,R,0.295
31,1995,MS3,D,D,0.616
32,1995,MS3,D,D,0.664
33,1995,MS3,R,X,0.222
34,1995,MS3,D,D,0.585
35,1995,MS3,D,D,0.563
36,1995,MS3,D,D,0.857
37,1995,MS3,D,D,0.661
38,1995,MS3,D,D,0.699
39,1995,MS3,D,D,0.583
40,1995,MS3,R,X,0.439
41,1995,MS3,D,D,0.550
42,1995,MS3,R,R,0.353
43,1995,MS3,D,D,0.591
44,1995,MS3,R,R,0.248
45,1995,MS3,R,X,0.465
46,1995,MS3,D,D,0.510
47,1995,MS3,D,D,0.506
48,1995,MS3,D,D,0.716
49,1995,MS3,R,R,0.376
50,1995,MS3,D,D,0.671
51,1995,MS3,R,X,0.424
52,1995,MS3,R,X,0.410
1,1999,MS3,R,X,0.483
2,1999,MS3,D,D,0.664
3,1999,MS3,D,D,0.637
4,1999,MS3,D,D,0.648
5,1999,MS3,D,D,0.647
6,1999,MS3,R,R,0.417
7,1999,MS3,D,D,0.670
8,1999,MS3,D,D,0.654
9,1999,MS3,D,X,0.609
10,1999,MS3,D,D,0.692
11,1999,MS3,D,D,0.763
12,1999,MS3,D,D,0.830
13,1999,MS3,D,D,0.791
14,1999,MS3,R,X,0.472
15,1999,MS3,R,X,0.434
16,1999,MS3,D,D,0.777
17,1999,MS3,R,X,0.401
18,1999,MS3,D,D,0.554
19,1999,MS3,R,X,0.462
20,1999,MS3,R,X,0.448
21,1999,MS3,D,D,0.709
22,1999,MS3,D,D,0.644
23,1999,MS3,R,X,0.386
24,1999,MS3,D,D,0.833
25,1999,MS3,R,R,0.249
26,1999,MS3,D,X,0.755
27,1999,MS3,D,D,0.864
28,1999,MS3,D,D,0.861
29,1999,MS3,R,R,0.287
30,1999,MS3,R,R,0.332
31,1999,MS3,D,D,0.727
32,1999,MS3,D,D,0.759
33,1999,MS3,D,X,0.522
34,1999,MS3,D,D,0.573
35,1999,MS3,D,D,0.608
36,1999,MS3,D,D,0.805
37,1999,MS3,D,D,0.656
38,1999,MS3,D,D,0.756
39,1999,MS3,D,D,0.821
40,1999,MS3,R,X,0.437
41,1999,MS3,D,D,0.609
42,1999,MS3,R,R,0.493
43,1999,MS3,D,D,0.756
44,1999,MS3,R,R,0.401
45,1999,MS3,R,X,0.475
46,1999,MS3,D,D,0.620
47,1999,MS3,D,D,0.539
48,1999,MS3,D,D,0.602
49,1999,MS3,R,R,0.436
50,1999,MS3,D,D,0.663
51,1999,MS3,R,X,0.493
52,1999,MS3,R,X,0.411
1,2003,MS4,R,R,0.170
2,2003,MS4,D,D,0.746
3,2003,MS4,D,D,0.610
4,2003,MS4,R,X,0.481
5,2003,MS4,D,D,0.565
6,2003,MS4,R,R,0.305
7,2003,MS4,D,D,0.583
8,2003,MS4,D,D,0.616
9,2003,MS4,D,D,0.603
10,2003,MS4,D,D,0.661
11,2003,MS4,D,D,0.715
12,2003,MS4,D,D,0.751
13,2003,MS4,D,D,0.693
14,2003,MS4,R,R,0.350
15,2003,MS4,R,R,0.441
16,2003,MS4,D,D,0.704
17,2003,MS4,R,R,0.459
18,2003,MS4,D,X,0.535
19,2003,MS4,R,R,0.365
20,2003,MS4,R,R,0.279
21,2003,MS4,D,D,0.636
22,2003,MS4,R,R,0.370
